iso_code,continent,location,datetime,population,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million
IND,Asia,India,2020-01-30,1393409033,1,1,,,,,0.001,0.001,,,,
IND,Asia,India,2020-01-31,1393409033,1,0,,,,,0.001,0,,,,
IND,Asia,India,2020-02-01,1393409033,1,0,,,,,0.001,0,,,,
IND,Asia,India,2020-02-02,1393409033,2,1,,,,,0.001,0.001,,,,
IND,Asia,India,2020-02-03,1393409033,3,1,,,,,0.002,0.001,,,,
IND,Asia,India,2020-02-04,1393409033,3,0,0.429,,,0,0.002,0,0,,,0
IND,Asia,India,2020-02-05,1393409033,3,0,0.429,,,0,0.002,0,0,,,0
IND,Asia,India,2020-02-06,1393409033,3,0,0.286,,,0,0.002,0,0,,,0
IND,Asia,India,2020-02-07,1393409033,3,0,0.286,,,0,0.002,0,0,,,0
IND,Asia,India,2020-02-08,1393409033,3,0,0.286,,,0,0.002,0,0,,,0
IND,Asia,India,2020-02-09,1393409033,3,0,0.143,,,0,0.002,0,0,,,0
IND,Asia,India,2020-02-10,1393409033,3,0,0,,,0,0.002,0,0,,,0
IND,Asia,India,2020-02-11,1393409033,3,0,0,,,0,0.002,0,0,,,0
IND,Asia,India,2020-02-12,1393409033,3,0,0,,,0,0.002,0,0,,,0
IND,Asia,India,2020-02-13,1393409033,3,0,0,,,0,0.002,0,0,,,0
IND,Asia,India,2020-02-14,1393409033,3,0,0,,,0,0.002,0,0,,,0
IND,Asia,India,2020-02-15,1393409033,3,0,0,,,0,0.002,0,0,,,0
IND,Asia,India,2020-02-16,1393409033,3,0,0,,,0,0.002,0,0,,,0
IND,Asia,India,2020-02-17,1393409033,3,0,0,,,0,0.002,0,0,,,0
IND,Asia,India,2020-02-18,1393409033,3,0,0,,,0,0.002,0,0,,,0
IND,Asia,India,2020-02-19,1393409033,3,0,0,,,0,0.002,0,0,,,0
IND,Asia,India,2020-02-20,1393409033,3,0,0,,,0,0.002,0,0,,,0
IND,Asia,India,2020-02-21,1393409033,3,0,0,,,0,0.002,0,0,,,0
IND,Asia,India,2020-02-22,1393409033,3,0,0,,,0,0.002,0,0,,,0
IND,Asia,India,2020-02-23,1393409033,3,0,0,,,0,0.002,0,0,,,0
IND,Asia,India,2020-02-24,1393409033,3,0,0,,,0,0.002,0,0,,,0
IND,Asia,India,2020-02-25,1393409033,3,0,0,,,0,0.002,0,0,,,0
IND,Asia,India,2020-02-26,1393409033,3,0,0,,,0,0.002,0,0,,,0
IND,Asia,India,2020-02-27,1393409033,3,0,0,,,0,0.002,0,0,,,0
IND,Asia,India,2020-02-28,1393409033,3,0,0,,,0,0.002,0,0,,,0
IND,Asia,India,2020-02-29,1393409033,3,0,0,,,0,0.002,0,0,,,0
IND,Asia,India,2020-03-01,1393409033,3,0,0,,,0,0.002,0,0,,,0
IND,Asia,India,2020-03-02,1393409033,5,2,0.286,,,0,0.004,0.001,0,,,0
IND,Asia,India,2020-03-03,1393409033,5,0,0.286,,,0,0.004,0,0,,,0
IND,Asia,India,2020-03-04,1393409033,28,23,3.571,,,0,0.02,0.017,0.003,,,0
IND,Asia,India,2020-03-05,1393409033,30,2,3.857,,,0,0.022,0.001,0.003,,,0
IND,Asia,India,2020-03-06,1393409033,31,1,4,,,0,0.022,0.001,0.003,,,0
IND,Asia,India,2020-03-07,1393409033,34,3,4.429,,,0,0.024,0.002,0.003,,,0
IND,Asia,India,2020-03-08,1393409033,39,5,5.143,,,0,0.028,0.004,0.004,,,0
IND,Asia,India,2020-03-09,1393409033,43,4,5.429,,,0,0.031,0.003,0.004,,,0
IND,Asia,India,2020-03-10,1393409033,56,13,7.286,,,0,0.04,0.009,0.005,,,0
IND,Asia,India,2020-03-11,1393409033,62,6,4.857,1,1,0.143,0.044,0.004,0.003,0.001,0.001,0
IND,Asia,India,2020-03-12,1393409033,73,11,6.143,1,0,0.143,0.052,0.008,0.004,0.001,0,0
IND,Asia,India,2020-03-13,1393409033,82,9,7.286,2,1,0.286,0.059,0.006,0.005,0.001,0.001,0
IND,Asia,India,2020-03-14,1393409033,102,20,9.714,2,0,0.286,0.073,0.014,0.007,0.001,0,0
IND,Asia,India,2020-03-15,1393409033,113,11,10.571,2,0,0.286,0.081,0.008,0.008,0.001,0,0
IND,Asia,India,2020-03-16,1393409033,119,6,10.857,2,0,0.286,0.085,0.004,0.008,0.001,0,0
IND,Asia,India,2020-03-17,1393409033,142,23,12.286,3,1,0.429,0.102,0.017,0.009,0.002,0.001,0
IND,Asia,India,2020-03-18,1393409033,156,14,13.429,3,0,0.286,0.112,0.01,0.01,0.002,0,0
IND,Asia,India,2020-03-19,1393409033,194,38,17.286,4,1,0.429,0.139,0.027,0.012,0.003,0.001,0
IND,Asia,India,2020-03-20,1393409033,244,50,23.143,5,1,0.429,0.175,0.036,0.017,0.004,0.001,0
IND,Asia,India,2020-03-21,1393409033,330,86,32.571,4,-1,0.286,0.237,0.062,0.023,0.003,-0.001,0
IND,Asia,India,2020-03-22,1393409033,396,66,40.429,7,3,0.714,0.284,0.047,0.029,0.005,0.002,0.001
IND,Asia,India,2020-03-23,1393409033,499,103,54.286,10,3,1.143,0.358,0.074,0.039,0.007,0.002,0.001
IND,Asia,India,2020-03-24,1393409033,536,37,56.286,10,0,1,0.385,0.027,0.04,0.007,0,0.001
IND,Asia,India,2020-03-25,1393409033,657,121,71.571,12,2,1.286,0.472,0.087,0.051,0.009,0.001,0.001
IND,Asia,India,2020-03-26,1393409033,727,70,76.143,20,8,2.286,0.522,0.05,0.055,0.014,0.006,0.002
IND,Asia,India,2020-03-27,1393409033,887,160,91.857,20,0,2.143,0.637,0.115,0.066,0.014,0,0.002
IND,Asia,India,2020-03-28,1393409033,987,100,93.857,24,4,2.857,0.708,0.072,0.067,0.017,0.003,0.002
IND,Asia,India,2020-03-29,1393409033,1024,37,89.714,27,3,2.857,0.735,0.027,0.064,0.019,0.002,0.002
IND,Asia,India,2020-03-30,1393409033,1251,227,107.429,32,5,3.143,0.898,0.163,0.077,0.023,0.004,0.002
IND,Asia,India,2020-03-31,1393409033,1397,146,123,35,3,3.571,1.003,0.105,0.088,0.025,0.002,0.003
IND,Asia,India,2020-04-01,1393409033,1998,601,191.571,58,23,6.571,1.434,0.431,0.137,0.042,0.017,0.005
IND,Asia,India,2020-04-02,1393409033,2543,545,259.429,72,14,7.429,1.825,0.391,0.186,0.052,0.01,0.005
IND,Asia,India,2020-04-03,1393409033,2567,24,240,72,0,7.429,1.842,0.017,0.172,0.052,0,0.005
IND,Asia,India,2020-04-04,1393409033,3082,515,299.286,86,14,8.857,2.212,0.37,0.215,0.062,0.01,0.006
IND,Asia,India,2020-04-05,1393409033,3588,506,366.286,99,13,10.286,2.575,0.363,0.263,0.071,0.009,0.007
IND,Asia,India,2020-04-06,1393409033,4778,1190,503.857,136,37,14.857,3.429,0.854,0.362,0.098,0.027,0.011
IND,Asia,India,2020-04-07,1393409033,5311,533,559.143,150,14,16.429,3.812,0.383,0.401,0.108,0.01,0.012
IND,Asia,India,2020-04-08,1393409033,5916,605,559.714,178,28,17.143,4.246,0.434,0.402,0.128,0.02,0.012
IND,Asia,India,2020-04-09,1393409033,6725,809,597.429,226,48,22,4.826,0.581,0.429,0.162,0.034,0.016
IND,Asia,India,2020-04-10,1393409033,7598,873,718.714,246,20,24.857,5.453,0.627,0.516,0.177,0.014,0.018
IND,Asia,India,2020-04-11,1393409033,8446,848,766.286,288,42,28.857,6.061,0.609,0.55,0.207,0.03,0.021
IND,Asia,India,2020-04-12,1393409033,9205,759,802.429,331,43,33.143,6.606,0.545,0.576,0.238,0.031,0.024
IND,Asia,India,2020-04-13,1393409033,10453,1248,810.714,358,27,31.714,7.502,0.896,0.582,0.257,0.019,0.023
IND,Asia,India,2020-04-14,1393409033,11487,1034,882.286,393,35,34.714,8.244,0.742,0.633,0.282,0.025,0.025
IND,Asia,India,2020-04-15,1393409033,12322,835,915.143,405,12,32.429,8.843,0.599,0.657,0.291,0.009,0.023
IND,Asia,India,2020-04-16,1393409033,13430,1108,957.857,448,43,31.714,9.638,0.795,0.687,0.322,0.031,0.023
IND,Asia,India,2020-04-17,1393409033,14352,922,964.857,486,38,34.286,10.3,0.662,0.692,0.349,0.027,0.025
IND,Asia,India,2020-04-18,1393409033,15722,1370,1039.429,521,35,33.286,11.283,0.983,0.746,0.374,0.025,0.024
IND,Asia,India,2020-04-19,1393409033,17615,1893,1201.429,559,38,32.571,12.642,1.359,0.862,0.401,0.027,0.023
IND,Asia,India,2020-04-20,1393409033,18539,924,1155.143,592,33,33.429,13.305,0.663,0.829,0.425,0.024,0.024
IND,Asia,India,2020-04-21,1393409033,20080,1541,1227.571,645,53,36,14.411,1.106,0.881,0.463,0.038,0.026
IND,Asia,India,2020-04-22,1393409033,21370,1290,1292.571,681,36,39.429,15.336,0.926,0.928,0.489,0.026,0.028
IND,Asia,India,2020-04-23,1393409033,23077,1707,1378.143,721,40,39,16.562,1.225,0.989,0.517,0.029,0.028
IND,Asia,India,2020-04-24,1393409033,24530,1453,1454,780,59,42,17.604,1.043,1.043,0.56,0.042,0.03
IND,Asia,India,2020-04-25,1393409033,26283,1753,1508.714,825,45,43.429,18.862,1.258,1.083,0.592,0.032,0.031
IND,Asia,India,2020-04-26,1393409033,27890,1607,1467.857,881,56,46,20.016,1.153,1.053,0.632,0.04,0.033
IND,Asia,India,2020-04-27,1393409033,29451,1561,1558.857,939,58,49.571,21.136,1.12,1.119,0.674,0.042,0.036
IND,Asia,India,2020-04-28,1393409033,31324,1873,1606.286,1008,69,51.857,22.48,1.344,1.153,0.723,0.05,0.037
IND,Asia,India,2020-04-29,1393409033,33062,1738,1670.286,1079,71,56.857,23.727,1.247,1.199,0.774,0.051,0.041
IND,Asia,India,2020-04-30,1393409033,34863,1801,1683.714,1154,75,61.857,25.02,1.293,1.208,0.828,0.054,0.044
IND,Asia,India,2020-05-01,1393409033,37257,2394,1818.143,1223,69,63.286,26.738,1.718,1.305,0.878,0.05,0.045
IND,Asia,India,2020-05-02,1393409033,39699,2442,1916.571,1323,100,71.143,28.491,1.753,1.375,0.949,0.072,0.051
IND,Asia,India,2020-05-03,1393409033,42505,2806,2087.857,1391,68,72.857,30.504,2.014,1.498,0.998,0.049,0.052
IND,Asia,India,2020-05-04,1393409033,46437,3932,2426.571,1566,175,89.571,33.326,2.822,1.741,1.124,0.126,0.064
IND,Asia,India,2020-05-05,1393409033,49400,2963,2582.286,1693,127,97.857,35.453,2.126,1.853,1.215,0.091,0.07
IND,Asia,India,2020-05-06,1393409033,52987,3587,2846.429,1785,92,100.857,38.027,2.574,2.043,1.281,0.066,0.072
IND,Asia,India,2020-05-07,1393409033,56351,3364,3069.714,1889,104,105,40.441,2.414,2.203,1.356,0.075,0.075
IND,Asia,India,2020-05-08,1393409033,59695,3344,3205.429,1985,96,108.857,42.841,2.4,2.3,1.425,0.069,0.078
IND,Asia,India,2020-05-09,1393409033,62808,3113,3301.286,2101,116,111.143,45.075,2.234,2.369,1.508,0.083,0.08
IND,Asia,India,2020-05-10,1393409033,67161,4353,3522.286,2212,111,117.286,48.199,3.124,2.528,1.587,0.08,0.084
IND,Asia,India,2020-05-11,1393409033,70768,3607,3475.857,2294,82,104,50.788,2.589,2.494,1.646,0.059,0.075
IND,Asia,India,2020-05-12,1393409033,74292,3524,3556,2415,121,103.143,53.317,2.529,2.552,1.733,0.087,0.074
IND,Asia,India,2020-05-13,1393409033,78055,3763,3581.143,2551,136,109.429,56.017,2.701,2.57,1.831,0.098,0.079
IND,Asia,India,2020-05-14,1393409033,81997,3942,3663.714,2649,98,108.571,58.846,2.829,2.629,1.901,0.07,0.078
IND,Asia,India,2020-05-15,1393409033,85784,3787,3727,2753,104,109.714,61.564,2.718,2.675,1.976,0.075,0.079
IND,Asia,India,2020-05-16,1393409033,90648,4864,3977.143,2871,118,110,65.055,3.491,2.854,2.06,0.085,0.079
IND,Asia,India,2020-05-17,1393409033,95698,5050,4076.714,3025,154,116.143,68.679,3.624,2.926,2.171,0.111,0.083
IND,Asia,India,2020-05-18,1393409033,100328,4630,4222.857,3156,131,123.143,72.002,3.323,3.031,2.265,0.094,0.088
IND,Asia,India,2020-05-19,1393409033,106475,6147,4597.571,3302,146,126.714,76.413,4.411,3.3,2.37,0.105,0.091
IND,Asia,India,2020-05-20,1393409033,112028,5553,4853.286,3434,132,126.143,80.399,3.985,3.483,2.464,0.095,0.091
IND,Asia,India,2020-05-21,1393409033,118226,6198,5175.571,3584,150,133.571,84.847,4.448,3.714,2.572,0.108,0.096
IND,Asia,India,2020-05-22,1393409033,124794,6568,5572.857,3726,142,139,89.56,4.714,3.999,2.674,0.102,0.1
IND,Asia,India,2020-05-23,1393409033,131423,6629,5825,3868,142,142.429,94.318,4.757,4.18,2.776,0.102,0.102
IND,Asia,India,2020-05-24,1393409033,138536,7113,6119.714,4024,156,142.714,99.422,5.105,4.392,2.888,0.112,0.102
IND,Asia,India,2020-05-25,1393409033,144950,6414,6374.571,4172,148,145.143,104.025,4.603,4.575,2.994,0.106,0.104
IND,Asia,India,2020-05-26,1393409033,150793,5843,6331.143,4344,172,148.857,108.219,4.193,4.544,3.118,0.123,0.107
IND,Asia,India,2020-05-27,1393409033,158086,7293,6579.714,4534,190,157.143,113.453,5.234,4.722,3.254,0.136,0.113
IND,Asia,India,2020-05-28,1393409033,165386,7300,6737.143,4711,177,161,118.692,5.239,4.835,3.381,0.127,0.116
IND,Asia,India,2020-05-29,1393409033,173491,8105,6956.714,4980,269,179.143,124.508,5.817,4.993,3.574,0.193,0.129
IND,Asia,India,2020-05-30,1393409033,181827,8336,7200.571,5185,205,188.143,130.491,5.982,5.168,3.721,0.147,0.135
IND,Asia,India,2020-05-31,1393409033,190609,8782,7439,5408,223,197.714,136.793,6.303,5.339,3.881,0.16,0.142
IND,Asia,India,2020-06-01,1393409033,198370,7761,7631.429,5608,200,205.143,142.363,5.57,5.477,4.025,0.144,0.147
IND,Asia,India,2020-06-02,1393409033,207191,8821,8056.857,5829,221,212.143,148.694,6.331,5.782,4.183,0.159,0.152
IND,Asia,India,2020-06-03,1393409033,216824,9633,8391.143,6088,259,222,155.607,6.913,6.022,4.369,0.186,0.159
IND,Asia,India,2020-06-04,1393409033,226713,9889,8761,6363,275,236,162.704,7.097,6.287,4.566,0.197,0.169
IND,Asia,India,2020-06-05,1393409033,236184,9471,8956.143,6649,286,238.429,169.501,6.797,6.428,4.772,0.205,0.171
IND,Asia,India,2020-06-06,1393409033,246622,10438,9256.429,6946,297,251.571,176.992,7.491,6.643,4.985,0.213,0.181
IND,Asia,India,2020-06-07,1393409033,257486,10864,9553.857,7207,261,257,184.789,7.797,6.856,5.172,0.187,0.184
IND,Asia,India,2020-06-08,1393409033,265928,8442,9651.143,7473,266,266.429,190.847,6.059,6.926,5.363,0.191,0.191
IND,Asia,India,2020-06-09,1393409033,276146,10218,9850.714,7750,277,274.429,198.18,7.333,7.07,5.562,0.199,0.197
IND,Asia,India,2020-06-10,1393409033,286605,10459,9968.714,8102,352,287.714,205.686,7.506,7.154,5.815,0.253,0.206
IND,Asia,India,2020-06-11,1393409033,297535,10930,10117.429,8498,396,305,213.53,7.844,7.261,6.099,0.284,0.219
IND,Asia,India,2020-06-12,1393409033,308993,11458,10401.286,8884,386,319.286,221.753,8.223,7.465,6.376,0.277,0.229
IND,Asia,India,2020-06-13,1393409033,320922,11929,10614.286,9195,311,321.286,230.314,8.561,7.617,6.599,0.223,0.231
IND,Asia,India,2020-06-14,1393409033,332424,11502,10705.429,9520,325,330.429,238.569,8.255,7.683,6.832,0.233,0.237
IND,Asia,India,2020-06-15,1393409033,343091,10667,11023.286,9900,380,346.714,246.224,7.655,7.911,7.105,0.273,0.249
IND,Asia,India,2020-06-16,1393409033,354065,10974,11131.286,11903,2003,593.286,254.1,7.876,7.989,8.542,1.437,0.426
IND,Asia,India,2020-06-17,1393409033,366946,12881,11477.286,12237,334,590.714,263.344,9.244,8.237,8.782,0.24,0.424
IND,Asia,India,2020-06-18,1393409033,380532,13586,11856.714,12573,336,582.143,273.094,9.75,8.509,9.023,0.241,0.418
IND,Asia,India,2020-06-19,1393409033,395048,14516,12293.571,12948,375,580.571,283.512,10.418,8.823,9.292,0.269,0.417
IND,Asia,India,2020-06-20,1393409033,410451,15403,12789.857,13254,306,579.857,294.566,11.054,9.179,9.512,0.22,0.416
IND,Asia,India,2020-06-21,1393409033,425282,14831,13265.429,13699,445,597,305.21,10.644,9.52,9.831,0.319,0.428
IND,Asia,India,2020-06-22,1393409033,440215,14933,13874.857,14011,312,587.286,315.927,10.717,9.957,10.055,0.224,0.421
IND,Asia,India,2020-06-23,1393409033,456183,15968,14588.286,14476,465,367.571,327.386,11.46,10.469,10.389,0.334,0.264
IND,Asia,India,2020-06-24,1393409033,473105,16922,15165.571,14894,418,379.571,339.531,12.144,10.884,10.689,0.3,0.272
IND,Asia,India,2020-06-25,1393409033,490401,17296,15695.571,15301,407,389.714,351.943,12.413,11.264,10.981,0.292,0.28
IND,Asia,India,2020-06-26,1393409033,508953,18552,16272.143,15685,384,391,365.257,13.314,11.678,11.257,0.276,0.281
IND,Asia,India,2020-06-27,1393409033,528859,19906,16915.429,16095,410,405.857,379.543,14.286,12.14,11.551,0.294,0.291
IND,Asia,India,2020-06-28,1393409033,548318,19459,17576.571,16475,380,396.571,393.508,13.965,12.614,11.824,0.273,0.285
IND,Asia,India,2020-06-29,1393409033,566840,18522,18089.286,16893,418,411.714,406.801,13.293,12.982,12.124,0.3,0.295
IND,Asia,India,2020-06-30,1393409033,585481,18641,18471.143,17400,507,417.714,420.179,13.378,13.256,12.487,0.364,0.3
IND,Asia,India,2020-07-01,1393409033,604641,19160,18790.857,17834,434,420,433.929,13.75,13.486,12.799,0.311,0.301
IND,Asia,India,2020-07-02,1393409033,625544,20903,19306.143,18213,379,416,448.931,15.001,13.855,13.071,0.272,0.299
IND,Asia,India,2020-07-03,1393409033,648315,22771,19908.857,18655,442,424.286,465.273,16.342,14.288,13.388,0.317,0.304
IND,Asia,India,2020-07-04,1393409033,673165,24850,20615.143,19268,613,453.286,483.107,17.834,14.795,13.828,0.44,0.325
IND,Asia,India,2020-07-05,1393409033,697413,24248,21299.286,19693,425,459.714,500.508,17.402,15.286,14.133,0.305,0.33
IND,Asia,India,2020-07-06,1393409033,719664,22251,21832,20159,466,466.571,516.477,15.969,15.668,14.467,0.334,0.335
IND,Asia,India,2020-07-07,1393409033,742417,22753,22419.429,20642,483,463.143,532.806,16.329,16.09,14.814,0.347,0.332
IND,Asia,India,2020-07-08,1393409033,767296,24879,23236.429,21129,487,470.714,550.661,17.855,16.676,15.164,0.35,0.338
IND,Asia,India,2020-07-09,1393409033,793802,26506,24036.857,21604,475,484.429,569.683,19.022,17.25,15.504,0.341,0.348
IND,Asia,India,2020-07-10,1393409033,820916,27114,24657.286,22123,519,495.429,589.142,19.459,17.696,15.877,0.372,0.356
IND,Asia,India,2020-07-11,1393409033,849522,28606,25193.857,22673,550,486.429,609.672,20.53,18.081,16.272,0.395,0.349
IND,Asia,India,2020-07-12,1393409033,878254,28732,25834.429,23174,501,497.286,630.292,20.62,18.54,16.631,0.36,0.357
IND,Asia,India,2020-07-13,1393409033,906752,28498,26726.857,23727,553,509.714,650.744,20.452,19.181,17.028,0.397,0.366
IND,Asia,India,2020-07-14,1393409033,936181,29429,27680.571,24309,582,523.857,671.864,21.12,19.865,17.446,0.418,0.376
IND,Asia,India,2020-07-15,1393409033,968857,32676,28794.429,24914,605,540.714,695.314,23.45,20.665,17.88,0.434,0.388
IND,Asia,India,2020-07-16,1393409033,1003832,34975,30004.286,25602,688,571.143,720.414,25.1,21.533,18.374,0.494,0.41
IND,Asia,India,2020-07-17,1393409033,1039084,35252,31166.857,26273,671,592.857,745.714,25.299,22.367,18.855,0.482,0.425
IND,Asia,India,2020-07-18,1393409033,1077781,38697,32608.429,26816,543,591.857,773.485,27.771,23.402,19.245,0.39,0.425
IND,Asia,India,2020-07-19,1393409033,1118206,40425,34278.857,27497,681,617.571,802.497,29.012,24.601,19.734,0.489,0.443
IND,Asia,India,2020-07-20,1393409033,1155338,37132,35512.286,28082,585,622.143,829.145,26.648,25.486,20.153,0.42,0.446
IND,Asia,India,2020-07-21,1393409033,1193078,37740,36699.571,28732,650,631.857,856.23,27.085,26.338,20.62,0.466,0.453
IND,Asia,India,2020-07-22,1393409033,1238798,45720,38563,29861,1129,706.714,889.041,32.812,27.675,21.43,0.81,0.507
IND,Asia,India,2020-07-23,1393409033,1288108,49310,40610.857,30601,740,714.143,924.429,35.388,29.145,21.961,0.531,0.513
IND,Asia,India,2020-07-24,1393409033,1337024,48916,42562.857,31358,757,726.429,959.534,35.105,30.546,22.505,0.543,0.521
IND,Asia,India,2020-07-25,1393409033,1385635,48611,43979.143,32060,702,749.143,994.421,34.886,31.562,23.008,0.504,0.538
IND,Asia,India,2020-07-26,1393409033,1435616,49981,45344.286,32771,711,753.429,1030.29,35.87,32.542,23.519,0.51,0.541
IND,Asia,India,2020-07-27,1393409033,1480073,44457,46390.714,33408,637,760.857,1062.196,31.905,33.293,23.976,0.457,0.546
IND,Asia,India,2020-07-28,1393409033,1531669,51596,48370.143,34193,785,780.143,1099.224,37.029,34.714,24.539,0.563,0.56
IND,Asia,India,2020-07-29,1393409033,1581963,50294,49023.571,34955,762,727.714,1135.318,36.094,35.182,25.086,0.547,0.522
IND,Asia,India,2020-07-30,1393409033,1634746,52783,49519.714,35718,763,731,1173.199,37.88,35.539,25.634,0.548,0.525
IND,Asia,India,2020-07-31,1393409033,1695988,61242,51280.571,36511,793,736.143,1217.15,43.951,36.802,26.203,0.569,0.528
IND,Asia,India,2020-08-01,1393409033,1750723,54735,52155.429,37364,853,757.714,1256.431,39.281,37.43,26.815,0.612,0.544
IND,Asia,India,2020-08-02,1393409033,1803695,52972,52582.714,38135,771,766.286,1294.448,38.016,37.737,27.368,0.553,0.55
IND,Asia,India,2020-08-03,1393409033,1855745,52050,53667.429,38938,803,790,1331.802,37.354,38.515,27.944,0.576,0.567
IND,Asia,India,2020-08-04,1393409033,1908254,52509,53797.857,39795,857,800.286,1369.486,37.684,38.609,28.559,0.615,0.574
IND,Asia,India,2020-08-05,1393409033,1964536,56282,54653.286,40699,904,820.571,1409.877,40.392,39.223,29.208,0.649,0.589
IND,Asia,India,2020-08-06,1393409033,2027074,62538,56046.857,41585,886,838.143,1454.759,44.881,40.223,29.844,0.636,0.602
IND,Asia,India,2020-08-07,1393409033,2088611,61537,56089,42518,933,858.143,1498.922,44.163,40.253,30.514,0.67,0.616
IND,Asia,India,2020-08-08,1393409033,2153010,64399,57469.571,43379,861,859.286,1545.139,46.217,41.244,31.132,0.618,0.617
IND,Asia,India,2020-08-09,1393409033,2215074,62064,58768.429,44386,1007,893,1589.68,44.541,42.176,31.854,0.723,0.641
IND,Asia,India,2020-08-10,1393409033,2268675,53601,58990,45257,871,902.714,1628.147,38.468,42.335,32.479,0.625,0.648
IND,Asia,India,2020-08-11,1393409033,2329638,60963,60197.714,46091,834,899.429,1671.898,43.751,43.202,33.078,0.599,0.645
IND,Asia,India,2020-08-12,1393409033,2396637,66999,61728.714,47033,942,904.857,1719.981,48.083,44.3,33.754,0.676,0.649
IND,Asia,India,2020-08-13,1393409033,2461190,64553,62016.571,48040,1007,922.143,1766.308,46.327,44.507,34.477,0.723,0.662
IND,Asia,India,2020-08-14,1393409033,2525922,64732,62473,49036,996,931.143,1812.764,46.456,44.835,35.191,0.715,0.668
IND,Asia,India,2020-08-15,1393409033,2589952,64030,62420.286,49980,944,943,1858.716,45.952,44.797,35.869,0.677,0.677
IND,Asia,India,2020-08-16,1393409033,2647663,57711,61798.429,50921,941,933.571,1900.133,41.417,44.351,36.544,0.675,0.67
IND,Asia,India,2020-08-17,1393409033,2702681,55018,62000.857,51797,876,934.286,1939.618,39.484,44.496,37.173,0.629,0.671
IND,Asia,India,2020-08-18,1393409033,2767253,64572,62516.429,52888,1091,971,1985.959,46.341,44.866,37.956,0.783,0.697
IND,Asia,India,2020-08-19,1393409033,2836925,69672,62898.286,53866,978,976.143,2035.96,50.001,45.14,38.658,0.702,0.701
IND,Asia,India,2020-08-20,1393409033,2905825,68900,63519.286,54849,983,972.714,2085.407,49.447,45.586,39.363,0.705,0.698
IND,Asia,India,2020-08-21,1393409033,2975701,69876,64254.143,55794,945,965.429,2135.555,50.148,46.113,40.041,0.678,0.693
IND,Asia,India,2020-08-22,1393409033,3044940,69239,64998.286,56706,912,960.857,2185.245,49.69,46.647,40.696,0.655,0.69
IND,Asia,India,2020-08-23,1393409033,3106348,61408,65526.429,57542,836,945.857,2229.315,44.07,47.026,41.296,0.6,0.679
IND,Asia,India,2020-08-24,1393409033,3167323,60975,66377.429,58390,848,941.857,2273.075,43.76,47.637,41.904,0.609,0.676
IND,Asia,India,2020-08-25,1393409033,3224547,57224,65327.714,59357,967,924.143,2314.142,41.068,46.883,42.598,0.694,0.663
IND,Asia,India,2020-08-26,1393409033,3310234,85687,67615.571,60472,1115,943.714,2375.637,61.495,48.525,43.399,0.8,0.677
IND,Asia,India,2020-08-27,1393409033,3387500,77266,68810.714,61529,1057,954.286,2431.088,55.451,49.383,44.157,0.759,0.685
IND,Asia,India,2020-08-28,1393409033,3463972,76472,69753,62550,1021,965.143,2485.969,54.881,50.059,44.89,0.733,0.693
IND,Asia,India,2020-08-29,1393409033,3542733,78761,71113.286,63498,948,970.286,2542.493,56.524,51.035,45.57,0.68,0.696
IND,Asia,India,2020-08-30,1393409033,3621245,78512,73556.714,64469,971,989.571,2598.838,56.345,52.789,46.267,0.697,0.71
IND,Asia,India,2020-08-31,1393409033,3691166,69921,74834.714,65288,819,985.429,2649.018,50.18,53.706,46.855,0.588,0.707
IND,Asia,India,2020-09-01,1393409033,3769523,78357,77853.714,66333,1045,996.571,2705.252,56.234,55.873,47.605,0.75,0.715
IND,Asia,India,2020-09-02,1393409033,3853406,83883,77596,67376,1043,986.286,2765.452,60.2,55.688,48.353,0.749,0.708
IND,Asia,India,2020-09-03,1393409033,3936747,83341,78463.857,68472,1096,991.857,2825.263,59.811,56.311,49.14,0.787,0.712
IND,Asia,India,2020-09-04,1393409033,4023179,86432,79886.714,69561,1089,1001.571,2887.292,62.029,57.332,49.921,0.782,0.719
IND,Asia,India,2020-09-05,1393409033,4113811,90632,81582.571,70626,1065,1018.286,2952.336,65.043,58.549,50.686,0.764,0.731
IND,Asia,India,2020-09-06,1393409033,4204613,90802,83338.286,71642,1016,1024.714,3017.501,65.165,59.809,51.415,0.729,0.735
IND,Asia,India,2020-09-07,1393409033,4280422,75809,84179.429,72775,1133,1069.571,3071.906,54.405,60.413,52.228,0.813,0.768
IND,Asia,India,2020-09-08,1393409033,4370128,89706,85800.714,73890,1115,1079.571,3136.285,64.379,61.576,53.028,0.8,0.775
IND,Asia,India,2020-09-09,1393409033,4465863,95735,87493.857,75062,1172,1098,3204.991,68.706,62.791,53.869,0.841,0.788
IND,Asia,India,2020-09-10,1393409033,4562414,96551,89381,76271,1209,1114.143,3274.282,69.291,64.146,54.737,0.868,0.8
IND,Asia,India,2020-09-11,1393409033,4659984,97570,90972.143,77472,1201,1130.143,3344.304,70.023,65.287,55.599,0.862,0.811
IND,Asia,India,2020-09-12,1393409033,4754356,94372,91506.429,78586,1114,1137.143,3412.032,67.727,65.671,56.398,0.799,0.816
IND,Asia,India,2020-09-13,1393409033,4846427,92071,91687.714,79722,1136,1154.286,3478.108,66.076,65.801,57.214,0.815,0.828
